상품코드,상품명,중분류코드,분류경로,소분류코드,소분류명,유통기한(일),판매가,원가(추정)
8801094512613,코카)조지아로우라떼P470,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,120,2800,918.0
8801094502669,코카)조지아블랙P470ml,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,180,2800,918.0
8801094542603,코카)조지아스윗블랙470ml,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,210,2800,918.0
8801056096052,콘트라)라떼P500ml,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,150,2700,1402.0
8801056094591,콘트라)블랙P500ml,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,140,2700,925.0
8801037042863,티오피)더블랙캔200ml,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,237,1500,718.0
8801037087741,티오피)더블랙캔275ml,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,237,2700,1298.0
8801037057867,티오피)더블랙캔380ml,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,237,3300,1049.0
8801037006193,티오피)돌체라떼캔275,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,234,2700,1404.0
8801037040029,티오피)마스터라떼캔200ml,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,237,1500,718.0
8801037087543,티오피)마스터라떼캔275ml,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,237,2700,1298.0
8801037064346,티오피)마스터라떼캔380ml,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,237,3300,1049.0
8801037021981,티오피)배럴에이지드마일,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,210,3300,1640.0
8801037022056,티오피)배럴에이지드볼드,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,234,3300,1640.0
8801037009026,티오피)스모키라떼캔200ml,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,234,1500,738.0
8801037001716,티오피)스모키라떼캔275ml,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,234,2700,1404.0
8801037001730,티오피)스모키블랙캔275ml,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,234,2700,1404.0
8801037039993,티오피)스위트아메캔200ml,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,237,1500,718.0
8801037087550,티오피)스윗아메캔275ml,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,237,2700,1298.0
8801037057843,티오피)스윗아메캔380ml,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,237,3300,1049.0
8809286695113,할리스)블랙아리아아메550,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,237,3200,1117.0
8809286695106,할리스)시그니처아메P550,042,음료 > 커피음료 > 캔/병커피,122,캔/병커피,237,3200,1117.0
8808024033415,24del)제로스위트500,045,음료 > 아이스드링크 > 커피원액,126,커피원액,244,1900,1900.0
8809253649453,24del)헤이즐넛향340ml,045,음료 > 아이스드링크 > 커피원액,126,커피원액,270,1200,1200.0
8808024050443,25del)디카페인아메340ml,045,음료 > 아이스드링크 > 커피원액,126,커피원액,183,1400,1400.0
8808024050382,25del)바닐라라떼340ml,045,음료 > 아이스드링크 > 커피원액,126,커피원액,183,2000,2000.0
8800244141536,25del)블랙아메리카노500,045,음료 > 아이스드링크 > 커피원액,126,커피원액,274,0,0.0
8800244141550,25del)스위트아메리340,045,음료 > 아이스드링크 > 커피원액,126,커피원액,274,1200,1200.0
8800244141574,25del)제로스위트아메500,045,음료 > 아이스드링크 > 커피원액,126,커피원액,274,0,0.0
8800297740038,25del)제로헤이즐넛향500,045,음료 > 아이스드링크 > 커피원액,126,커피원액,270,1800,1800.0
8808024050429,25del)콜드브루아메340ml,045,음료 > 아이스드링크 > 커피원액,126,커피원액,183,1400,1400.0
8800297740014,25del)헤이즐넛향340ml,045,음료 > 아이스드링크 > 커피원액,126,커피원액,270,1200,1200.0
8800244140447,BP)아메리카노블랙1L,045,음료 > 아이스드링크 > 커피원액,126,커피원액,356,3600,3600.0
8801056248536,롯데)레쓰비마일드230ml,045,음료 > 아이스드링크 > 커피원액,126,커피원액,82,1400,794.0
8801056230111,롯데)칸타타블랙아메320ml,045,음료 > 아이스드링크 > 커피원액,126,커피원액,237,1700,966.0
8801056083564,롯데)칸타타블랙아메리230,045,음료 > 아이스드링크 > 커피원액,126,커피원액,238,1400,794.0
8801056083557,롯데)칸타타스윗아메리230,045,음료 > 아이스드링크 > 커피원액,126,커피원액,237,1400,794.0
8801056241780,롯데)칸타타스윗아몬230,045,음료 > 아이스드링크 > 커피원액,126,커피원액,234,1400,1400.0
8801056083588,롯데)칸타타카라멜마끼230,045,음료 > 아이스드링크 > 커피원액,126,커피원액,174,1400,714.0
8801056083571,롯데)칸타타헤이즐넛230ml,045,음료 > 아이스드링크 > 커피원액,126,커피원액,238,1400,794.0
8801056233433,롯데)칸타타헤이즐넛320ml,045,음료 > 아이스드링크 > 커피원액,126,커피원액,220,1700,966.0
8808024026981,쟈뎅)시그니아메블랙320ml,045,음료 > 아이스드링크 > 커피원액,126,커피원액,237,1600,880.0
8808024025786,쟈뎅)시그니처스위트320ml,045,음료 > 아이스드링크 > 커피원액,126,커피원액,237,1600,880.0
8808024025809,쟈뎅)시그니헤이즐넛320ml,045,음료 > 아이스드링크 > 커피원액,126,커피원액,237,1600,880.0
8802774003339,태웅)990아메리카노블랙,045,음료 > 아이스드링크 > 커피원액,126,커피원액,356,990,990.0
8802774003377,태웅)990아메리카노스위트,045,음료 > 아이스드링크 > 커피원액,126,커피원액,356,990,990.0
8801104240284,빙그레)요플레딸기180g,046,음료 > 요구르트 > 호상요구르트,128,호상요구르트,8,2200,1296.0
8801104242226,빙그레)요플레복숭아180g,046,음료 > 요구르트 > 호상요구르트,128,호상요구르트,8,2200,1296.0
8801115215851,서울)마이픽딸기초코링,046,음료 > 요구르트 > 호상요구르트,128,호상요구르트,10,2200,900.0
8801115224143,서울)마이픽플레인쿠키링,046,음료 > 요구르트 > 호상요구르트,128,호상요구르트,10,2200,900.0
8801115213543,서울)비요뜨링크,046,음료 > 요구르트 > 호상요구르트,128,호상요구르트,8,2300,2300.0
8801115224709,서울)비요뜨베리콩포트,046,음료 > 요구르트 > 호상요구르트,128,호상요구르트,7,2300,940.0
8801115212713,서울)비요뜨초코링,046,음료 > 요구르트 > 호상요구르트,128,호상요구르트,8,2300,940.0
8801115213604,서울)비요뜨쿠키앤크림,046,음료 > 요구르트 > 호상요구르트,128,호상요구르트,8,2300,940.0
8809274516277,풀무원)그릭딸기베리150g,046,음료 > 요구르트 > 호상요구르트,128,호상요구르트,9,3900,1073.0
8809274516215,풀무원)그릭플레인150g,046,음료 > 요구르트 > 호상요구르트,128,호상요구르트,9,3900,1073.0
8809274516420,풀무원)액티비아딸기150g,046,음료 > 요구르트 > 호상요구르트,128,호상요구르트,9,3200,880.0
8809274516376,풀무원)요거톡레몬머랭,046,음료 > 요구르트 > 호상요구르트,128,호상요구르트,9,2200,2200.0
8809274513948,풀무원)요거톡스타볼,046,음료 > 요구르트 > 호상요구르트,128,호상요구르트,9,2200,605.0
8809274513887,풀무원)요거톡초코그래놀,046,음료 > 요구르트 > 호상요구르트,128,호상요구르트,9,2200,605.0
8801069420745,PBICK)우유득템1.8L,047,음료 > 우유 > 흰우유,131,흰우유,7,4900,3900.0
8801069173603,남양)맛있는우유900ml,047,음료 > 우유 > 흰우유,131,흰우유,8,3200,2252.0
8801069403724,남양)소화잘되는우유900ml,047,음료 > 우유 > 흰우유,131,흰우유,7,3300,2243.0
8801155721954,동원)소화잘되는우유900ml,047,음료 > 우유 > 흰우유,131,흰우유,6,3280,2526.0
8801121768129,매일)소화잘되는우유190ml,047,음료 > 우유 > 흰우유,131,흰우유,46,1200,680.0
8801115110026,서울)A2플러스우유710ml,047,음료 > 우유 > 흰우유,131,흰우유,10,3900,3064.0
8801115115113,서울)멸균우유200ml,047,음료 > 우유 > 흰우유,131,흰우유,36,1200,507.0
8801115115809,서울)저지방멸균우유200ml,047,음료 > 우유 > 흰우유,131,흰우유,35,1200,507.0
8801115114390,서울)후레쉬우유900ml,047,음료 > 우유 > 흰우유,131,흰우유,6,3000,1944.0
8801115114154,서울)흰우유1L,047,음료 > 우유 > 흰우유,131,흰우유,6,3200,2405.0
8801115114031,서울)흰우유200ml,047,음료 > 우유 > 흰우유,131,흰우유,6,1200,692.0
8801115114727,서울)흰우유300ml,047,음료 > 우유 > 흰우유,131,흰우유,6,1800,1106.0
8801115114130,서울)흰우유500ml,047,음료 > 우유 > 흰우유,131,흰우유,6,2200,1430.0
4036300110671,올덴)멸균우유1L,047,음료 > 우유 > 흰우유,131,흰우유,237,2200,1635.0
4036300069467,올덴)멸균우유저지방1L,047,음료 > 우유 > 흰우유,131,흰우유,237,2200,1635.0
